broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Spermatogenic cell,Spermatogenesis,CD9,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Spermatogenesis,GFRA1,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Pluripotency,NANOG,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Spermatogenesis,KIT,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Stem cell maintenance,LIN28,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Spermatogenesis,GPR125,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Germ cell,DDX4,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Germ cell,EPCAM,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Pluripotency,UTF1,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Spermatogenesis,UCHL1,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Sex determination,DMRT,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
Spermatogenic cell,Stem cell regulation,LIN28A,Human,Testis,Testis,Normal,Normal cell,Spermatogenic cell
