broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Stem cell,Spermatogonial,SSEA-4,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,GPR125,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,ID4,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,UCHL1,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,VASA,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,ETV5,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,SALL4,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,FGFR3,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,GFRA1,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,BCL6,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,UTF1,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,ITGA6,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,THY1,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
Stem cell,Spermatogonial,ADGRA3,Human,Testis,Testis,Normal,Normal cell,Spermatogonial stem cell
