broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Cancer cell,,KL8,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,PAX8,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,MUC16,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,KL7,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,KL-6,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,WT1,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,KL6,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,EpCAM,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,CA125,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,SOX18,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,Ecadherin,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,CK7,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,HE4,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,PIK3CA,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,EPCAM,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,WFDC2,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,MUC1,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,KRT7,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
