broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Immune cell,,CD14,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
Immune cell,,CD20,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
Immune cell,,CD19,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
Immune cell,,CD56,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
Immune cell,,CD3,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
Immune cell,,CD79A,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
Immune cell,,FCER1G,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
Immune cell,,PTPRC,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
Immune cell,,MS4A1,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
Immune cell,,NCAM1,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Immune cell
