species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Skin,Skin,UBERON_0002097,Melanoma,Cancer cell,Effector memory T cell,CL_0000813,HLA-DR,
Human,Skin,Skin,UBERON_0002097,Melanoma,Cancer cell,Effector memory T cell,CL_0000813,T-BET,
