broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Plasmacytoid dendritic cell,,CD4,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD80,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD86,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD40,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD83,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD8,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD197,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD123,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD45R,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD304,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD85g,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD273,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD303,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD11b,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD11c,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD1a,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD1b,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD1c,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CD49d,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,33D1,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,F4/80,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,HLA-DR,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,MHC Class II,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,Siglec H,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,BDCA2,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,SORL1,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
Plasmacytoid dendritic cell,,CUX2,Human,Blood,Blood,Normal,Normal cell,Plasmacytoid dendritic cell
