broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,,CD3E,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,CD3D,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,CD3G,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,CD69,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,CD39,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,PD-1,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,CD137,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,CD103,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,ENTPD1,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,PDCD1,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,TNFRSF9,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
T cell,,ITGAE,Human,Blood,Peripheral blood,Melanoma,Cancer cell,T cell
