broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Hematopoietic stem cell,,CMAH,Human,Blood,Umbilical cord blood,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,Integrin alpha-2,Human,Blood,Umbilical cord blood,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD133,Human,Blood,Umbilical cord blood,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CMAHP,Human,Blood,Umbilical cord blood,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,PROM1,Human,Blood,Umbilical cord blood,Normal,Normal cell,Hematopoietic stem cell
