broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Stem cell,,CD34,Human,Blood,Blood,Normal,Normal cell,Stem cell
Stem cell,,PROM1,Human,Blood,Blood,Normal,Normal cell,Stem cell
Stem cell,,MLLT3,Human,Blood,Blood,Normal,Normal cell,Stem cell
Stem cell,,GATA2,Human,Blood,Blood,Normal,Normal cell,Stem cell
Stem cell,,FLI1,Human,Blood,Blood,Normal,Normal cell,Stem cell
Stem cell,,CD44,Human,Blood,Blood,Normal,Normal cell,Stem cell
Stem cell,,SET2D,Human,Blood,Blood,Normal,Normal cell,Stem cell
Stem cell,,SOCS2,Human,Blood,Blood,Normal,Normal cell,Stem cell
Stem cell,,EPC1,Human,Blood,Blood,Normal,Normal cell,Stem cell
Stem cell,,Procr,Human,Blood,Blood,Normal,Normal cell,Stem cell
