broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Natural killer cell,,NKG2D,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
Natural killer cell,,CD40L,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
Natural killer cell,,CD94,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
Natural killer cell,,perforin,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
Natural killer cell,,granzymes,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
Natural killer cell,,CD56,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
Natural killer cell,,KLRK1,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
Natural killer cell,,CD40LG,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
Natural killer cell,,KLRD1,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
Natural killer cell,,NCAM1,Human,Blood,Blood,Melanoma,Cancer cell,Natural killer cell
