broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,CD8+,TIGIT,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,TIM3,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,LAG3,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,PD1,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,HAVCR2,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,TIGIT,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,TIM3,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,LAG3,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,PD1,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,HAVCR2,Human,Blood,Blood,Leukemia,Cancer cell,Exhausted CD8+ T cell
