broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B dendritic cell,CD1C+,CD1D,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,CD1C+,CLEC10A,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,CD1C+,FCER1A,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,FCN1,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,LOC284454,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,HBEGF,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,RETN,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,MTMR11,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,CD163,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,MICAL2,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,ADAM15,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,EREG,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,F13A1,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,RNASE2,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,DQ575504,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,C9ORF89,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,RAB27A,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,IL1RN,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,PTAFR,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,NAIP,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,FPR1,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,NLRP12,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,NOD2,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,MPP7,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,PID1,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,CREB5,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,CD36,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,S100A12,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,NFE2,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,BST1,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,IL1B,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,PLBD1,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,CES1P1,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,SMA,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,HNMT,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,IL13RA1,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,ITGA5,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,S100A9,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,NLRP3,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
B dendritic cell,,SLC2A3,Human,Blood,Blood,Normal,Normal cell,CD1C+_B dendritic cell
