broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Beta cell,,PAX-5,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CD38,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CD27+,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,XBP-1,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CD20+,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CD43+,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,Blimp-1,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CD19+,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,BCR,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,ACPA,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,s-SHM,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,ERBB3,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,mTOR,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,MUC16,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,ERBB2,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,STAT3,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,IL-33,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,ERK,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,IL-25,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,TSLP,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,PAX5,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,XBP1,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,PRTN3,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
Beta cell,,EPHB2,Human,Blood,Blood,Normal,Normal cell,Beta cell(β cell)
