broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Plasma cell,,CD27,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,CD117,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,IgD,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,CD19,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,CD38,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,CD319,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,CD54,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,CD229,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,MZB1,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,IGKC,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,IGJ,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,XBP1,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,IRF4,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,CD79A,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,KIT,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,SLAMF7,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,ICAM1,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,LY9,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
Plasma cell,,JCHAIN,Human,Blood,Peripheral blood,Normal,Normal cell,Plasma cell
