broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Neutrophil,,CD16,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
Neutrophil,,CD10,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
Neutrophil,,CD15,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
Neutrophil,,CD66b,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
Neutrophil,,CD101,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
Neutrophil,,CD11b,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
Neutrophil,,FCGR3A,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
Neutrophil,,MME,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
Neutrophil,,FUT4,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
Neutrophil,,CEACAM8,Human,Blood,Blood,Normal,Normal cell,Mature neutrophil
