broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,CD8+,CD8,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,CD8+,CD8A,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,CD8+,CD8a,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,CD8+,CD8B,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,CD3,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,CD3D,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,CD3E,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,CD30,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,CD56,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,CD38,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,HLA-DR,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,TLR10,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,TLR1,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,TLR6,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,GZMA,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,CCR7,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,SELL,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,GPR183,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,NKG7,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,GVHD,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,CD28,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,TNFRSF8,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,NCAM1,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,ERBB2,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,GWAS,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,MYC-1,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,TCRβ,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,ABO,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,Cdk7,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,Cdk9,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,Ctk1,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,Bur1,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,Kin28,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,Cdk12,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,H1781,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,HER2,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
T cell,,EFGF,Human,Blood,Blood,Normal,Normal cell,CD8+ T cell
