broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Effector,CD3,Human,Blood,Peripheral blood,Normal,Normal cell,Effector T(Teff) cell
T cell,Effector,CD4,Human,Blood,Peripheral blood,Normal,Normal cell,Effector T(Teff) cell
T cell,Effector,CD25,Human,Blood,Peripheral blood,Normal,Normal cell,Effector T(Teff) cell
T cell,Effector,IL2RA,Human,Blood,Peripheral blood,Normal,Normal cell,Effector T(Teff) cell
