broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Epithelial cell,,E-cadherin,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,Hoechst,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,Claudin-4,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,SOX2,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,CK13,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,Involucrin,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,PAX9,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,CK5,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,Lor,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,Krt5,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,Krt10,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,Krt14,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,KRT13,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,KRT5,Human,Blood,Peripheral blood,Normal,Normal cell,Epithelial cell
