broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
progenitor cell,Lymphoid-primed,B3GAT2,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,CACNB4,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,ZNF367,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,PPP2R3B,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,FGD6,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,MTUS1,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,ADAM19,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,MMP28,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,SNX10,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,SSC4D,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,LCAT,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,CLIP3,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,PROM1,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,PTGDR2,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
progenitor cell,Lymphoid-primed,PROB1,Human,Blood,Umbilical cord blood,Normal,Normal cell,Lymphoid-primed multipotent progenitor cell(LMPP)
