broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Myeloid cell,Suppressor,CD39,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,Suppressor,CD85h,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,Suppressor,CD85j,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,Suppressor,CD33,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,Suppressor,CD244,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD14,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD46,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD1d,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD11b,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD54,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD328,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD66a,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD220,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD71,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD85k,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD49f,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD49d,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD56,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD42b,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD52,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD53,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD85d,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD49a,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD66c,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD49e,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD11c,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD81,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD24,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD66e,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD62P,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD62L,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD84,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD69,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CD226,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,ICAM1,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,SIGLEC7,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,INSR,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,TFRC,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,ITGA6,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,NCAM1,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,ITGA1,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CEACAM6,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,ITGA5,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,CEACAM5,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,SELP,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
Myeloid cell,,SELL,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid-derived suppressor cell
