broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Macrophage,,CD14,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,LYZ,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,CSF1R,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,FCGR3A,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,CD68,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,CD163,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,MS4A7,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,VSIG4,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,MARCO,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,CD64,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,CD83,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,STAT1,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,TNF,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,IFI6,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,CD36,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,IL1B,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
Macrophage,,FCGR1A,Human,Blood,Peripheral blood,Normal,Normal cell,Macrophage
