broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Tfh,CXCR5,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,Tfh,PD1,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,Tfh,PDCD1,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,Tfh,CD4,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,Tfh,Tfh17,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,Tfh,Tfh2,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,Tfh,Tfh1,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,,CD3,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,,CXCR3,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,,TIGIT,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
T cell,,CCR6,Human,Blood,Peripheral blood,Normal,Normal cell,T follicular helper(Tfh) cell
