broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Plasma cell,,CD138,Human,Blood,Peripheral blood,Head and neck squamous cell carcinoma,Cancer cell,Plasma cell
Plasma cell,,SDC1,Human,Blood,Peripheral blood,Head and neck squamous cell carcinoma,Cancer cell,Plasma cell
