broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,,CD2,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD5,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD6,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD45,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD3,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD45RO,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD27,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD28,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CTLA4,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD25,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,PD-1,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD272,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD45RA,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CCR7,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD62L,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,TIM3,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD4,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD127,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD8,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD3E,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD3D,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD3G,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,ZBTB16,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CCR2,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CCR6,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD8A,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD161,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD26,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,PDCD1,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,LAG3,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,HAVCR2,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,TIGIT,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,IL7R,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,LEF1,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,LTB,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,TCF7,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,Foxp3,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CXCR3,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD57,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,OX40,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,2b4,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CXCR5,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD40LG,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD8B,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD40L,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD274,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD62P,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD41,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD63,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,CD154,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,FCGR3A,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,TRBC1,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,PTPRC,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,IL2RA,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,BTLA,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,SELL,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,KLRB1,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,DPP4,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,B3GAT1,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,TNFRSF4,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,SELP,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
T cell,,ITGA2B,Human,Blood,Peripheral blood,Normal,Normal cell,T cell
