broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Central memory,CD45RO,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,Central memory,CCR7,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,Central memory,CD27,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,CD4+,CD4,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,,CD3,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,,MAL,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,,SELL,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,,TSHZ2,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,,LEF1,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,,TCF7,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,,MYC,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,,NOSIP,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
T cell,,SOCS3,Human,Blood,Blood,Normal,Normal cell,Central memory CD4+ T cell
