broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Esophageal cell,Progenitor,p63,Human,Blood,Peripheral blood,Normal,Normal cell,Esophageal progenitor cell
Esophageal cell,,RPE65,Human,Blood,Peripheral blood,Normal,Normal cell,Esophageal progenitor cell
