broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Stem cell,,CD44,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,HNF1B,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,LGR5,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,OCT4,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,IHH,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,IGFBP5,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,CD90,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,HAPLN1,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,NANOG,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,LFNG,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,POU5F1,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
Stem cell,,THY1,Human,Liver,Liver,Hepatocellular Carcinoma,Cancer cell,Stem cell
