broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Natural killer cell,,CD56,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD16,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,CXCR6,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD49e,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,FCGR3A26,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,FCGR3A,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRF,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRF1,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD62L,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD94,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,NKG2C,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD57,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,CX3CR1,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,KIR2DL1,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD69,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,NKG2D,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,NKp46,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,GNLY,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,NKG7,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,NCAM1,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,ITGA5,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,SELL,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRD1,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRC2,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,B3GAT1,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRK1,Human,Liver,Liver,Normal,Normal cell,Natural killer cell
