broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Dendritic cell,,CLEC9A,Human,Lung,Bronchoalveolar system,Normal,Normal cell,Dendritic cell
Dendritic cell,,CD1A,Human,Lung,Bronchoalveolar system,Normal,Normal cell,Dendritic cell
