broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
cell,Activated,CD38,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Activated cell
T cell,Activated,CD27,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Activated T cell
Antigen-presenting cell,,FceRIα,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Antigen-presenting cell
B cell,,CD24,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,B cell
B cell,,CD14,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,B cell
B cell,,CD40,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,B cell
B cell,,CD20,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,B cell
B cell,,HLADR,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,B cell
B cell,,MS4A1,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,B cell
Basophil,,CD123,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Basophil
Basophil,,FceRIα,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Basophil
Basophil,,IL3RA,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Basophil
T cell,Central memory,CCR7,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Central memory T cell
T cell,Cytotoxic,CD8,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Cytotoxic T cell
T cell,Cytotoxic,CD8A,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Cytotoxic T cell
Dendritic cell,,CD40,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Dendritic cell
Dendritic cell,,HLADR,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Dendritic cell
Dendritic cell,,CD11C,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Dendritic cell
Dendritic cell,,ITGAX,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Dendritic cell
T cell,Effector,CCR7,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Effector T(Teff) cell
Granulocyte,,CD24,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Granulocyte
Haematopoietic cell,,CD9,Human,Peritoneal fluid,Peritoneal fluid,Normal,Normal cell,Haematopoietic cell
