broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Leukocyte,,CD45,Human,Biliary tract,Biliary tract,Normal,Normal cell,Leukocyte
Leukocyte,,PTPRC,Human,Biliary tract,Biliary tract,Normal,Normal cell,Leukocyte
