species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,ADSS,ADSS2
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,C10orf88,C10orf88
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,PHTF1,PHTF1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,MAP3K2,MAP3K2
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,TNKS2-AS1,TNKS2-DT
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,ATF7IP2,ATF7IP2
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,CCDC83,CCDC83
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,CCDC15,CCDC15
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,VRK1,VRK1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,DLX6,DLX6
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,JMJD1C,JMJD1C
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,FBXO11,FBXO11
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,CCDC92,CCDC92
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,ACVR2A,ACVR2A
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,XK,XK
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,ADARB1,ADARB1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,CEP63,CEP63
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,DRG2,DRG2
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,ADD1,ADD1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,SPA17,SPA17
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,ZNF711,ZNF711
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,PXT1,PXT1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,ZNF43,ZNF43
Human,Gonad,Fetal gonad,,Normal,Normal cell,Meiotic prophase fetal germ cell,CL_0000586,ZNF76,ZNF76
