species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,RFPL3,RFPL3
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,ZNF25,ZNF25
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,ABCA3,ABCA3
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,PLK2,PLK2
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,BICC1,BICC1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,DLX6,DLX6
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,CBR1,CBR1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,JMJD1C,JMJD1C
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,VWF,VWF
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,UXS1,UXS1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,STARD10,STARD10
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,AK9,AK9
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,FBXO11,FBXO11
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,ACVR2A,ACVR2A
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,KDM1B,KDM1B
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,NINJ1,NINJ1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,ADA,ADA
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,XPNPEP1,XPNPEP1
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,EFHC2,EFHC2
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,DSG3,DSG3
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,RFX6,RFX6
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,MAN1A2,MAN1A2
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,CNOT6L,CNOT6L
Human,Gonad,Fetal gonad,,Normal,Normal cell,Mitotic arrest phase fetal germ cell,CL_0000586,CXXC4,CXXC4
