broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Cancer cell,,TRAF1,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,CD71,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,CD23,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,STAT6,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,MAL,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,IL4I1,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,CD95,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,CD30,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,PD-L2,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,PD-L1,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,JAK2,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,FGFR1,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,TFRC,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,FCER2,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,FAS,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,TNFRSF8,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,PDCD1LG2,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
Cancer cell,,CD274,Human,Lymph,Lymph,Primary mediastinal B-cell lymphoma,Cancer cell,Cancer cell
