broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Naive,CD27,Human,Lymph,Lymph,Normal,Normal cell,Naive T(Th0) cell
T cell,Naive,CCR7,Human,Lymph,Lymph,Normal,Normal cell,Naive T(Th0) cell
