broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Osteocyte,,DMP1,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,SPARC,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,FGF23,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,SOST,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,MEPE,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,Biglycan,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,Fibronectin,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,Anastellin,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,Podoplanin,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,CD44,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,E11,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,PHEX,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,CX43,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,OPN,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,RUNX2,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,ALP,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,BGLAP,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,BMP2,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,COL1A1,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,SP7,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,IBSP,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,SPP1,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,MMP9,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,GJA1,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,ALPL,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,LOC111674475,Human,Bone,Bone,Normal,Normal cell,Osteocyte
Osteocyte,,ALPP,Human,Bone,Bone,Normal,Normal cell,Osteocyte
