broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,CD8+,TIGIT,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,CTLA-4,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,TIM-3,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,PD-1,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,LAG-3,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,CTLA4,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,CD8+,PDCD1,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,TIGIT,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,CTLA-4,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,TIM-3,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,PD-1,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,LAG-3,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,CTLA4,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
T cell,Exhausted,PDCD1,Human,Bladder,Bladder,Bladder Cancer,Cancer cell,Exhausted CD8+ T cell
