species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,SYCP3,SYCP3
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,NR6A1,NR6A1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,MORC1,MORC1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,PIWIL1,PIWIL1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,SYCP3,SYCP3
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,CENP1,
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,YBX2,YBX2
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,ACRV1,ACRV1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,SPACA4,SPACA4
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,UCHL1,UCHL1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,DAZL,DAZL
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,SPATA16,SPATA16
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,FMR1,FMR1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,BRDT,BRDT
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,ZBTB43,ZBTB43
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,SYCP1,SYCP1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,L1TD1,L1TD1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,DMRT1,DMRT1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,SYCP2,SYCP2
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,H1FNT,H1-7
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,BEND4,BEND4
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,ID4,ID4
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,SPACA3,SPACA3
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,NANOS2,NANOS2
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,PIWIL4,PIWIL4
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,ID4,ID4
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,UTF1,UTF1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,FGFR3,FGFR3
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,C19orf84,C19orf84
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,GFRA1,GFRA1
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,CD9,CD9
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,TSPAN33,TSPAN33
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,PLPPR3,PLPPR3
Human,Testis,Testis,UBERON_0000473,Normal,Normal cell,Spermatogonial cell,CL_0000020,PLZF,ZBTB16
