species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD31,PECAM1
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD14,CD14
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD16,FCGR3A
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD14,CD14
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD14,CD14
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD16,FCGR3A
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD11c,
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD14,CD14
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD14,CD14
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD68,CD68
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CSF3R,CSF3R
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD34,CD34
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,ITGAM,ITGAM
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,VCAN,VCAN
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,S100A8,S100A8
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD14,CD14
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,HLA-DR,
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD64,FCGR1A
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CCR2,CCR2
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,SLAN,SECISBP2L
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD163,CD163
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD14,CD14
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,S100A12,S100A12
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD14,CD14
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CD16,FCGR3A
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,FCGR3A,FCGR3A
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,MS4A7,MS4A7
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,FCN1,FCN1
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,S100A8,S100A8
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,FGD2,FGD2
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,VCAN,VCAN
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CTSS,CTSS
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,CST3,CST3
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,FCGR3A,FCGR3A
Human,Bone marrow,Bone marrow,UBERON_0002371,Normal,Normal cell,Monocyte,CL_0000576,LST1,LST1
