broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Gland cell,,TFF3,Human,Esophagus,Esophagus,Normal,Normal cell,Gland cell
Gland cell,,MUC5B,Human,Esophagus,Esophagus,Normal,Normal cell,Gland cell
