broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
stem cell,Cancer,CD166 ALCAM,Human,Head and neck,Head and neck,Head and Neck Cancer,Cancer cell,Cancer stem cell
stem cell,stem,CD166 ALCAM,Human,Head and neck,Head and neck,Head and Neck Cancer,Cancer cell,Cancer stem cell
stem cell,stem,ALDN1,Human,Head and neck,Head and neck,Head And Neck Squamous Cell Carcinoma,Cancer cell,Cancer stem cell
stem cell,Cancer,CD44,Human,Head and neck,Head and neck,Head And Neck Squamous Cell Carcinoma,Cancer cell,Cancer stem cell
T cell,,CD3E,Human,Head and neck,Head and neck,Head and neck cancer,Cancer cell,Conventional CD4 T cell
T cell,,CD3G,Human,Head and neck,Head and neck,Head and neck cancer,Cancer cell,Conventional CD4 T cell
T cell,,CD3D,Human,Head and neck,Head and neck,Head and neck cancer,Cancer cell,Conventional CD4 T cell
Epithelial cell,,E-cadherin,Human,Head and neck,Head and neck,Head and neck squamous cell carcinoma,Cancer cell,Epithelial cell
Epithelial cell,,ZO1,Human,Head and neck,Head and neck,Head and neck squamous cell carcinoma,Cancer cell,Epithelial cell
Epithelial cell,,β-catenin,Human,Head and neck,Head and neck,Head and neck squamous cell carcinoma,Cancer cell,Epithelial cell
Mesenchymal cell,EMT,Slug,Human,Head and neck,Head and neck,Head and neck squamous cell carcinoma,Cancer cell,Mesenchymal cell
Mesenchymal cell,EMT,N-cadherin,Human,Head and neck,Head and neck,Head and neck squamous cell carcinoma,Cancer cell,Mesenchymal cell
Mesenchymal cell,,AXL,Human,Head and neck,Head and neck,Head and neck squamous cell carcinoma,Cancer cell,Mesenchymal cell
T cell,,CD3E,Human,Head and neck,Head and neck,Head and neck cancer,Cancer cell,Conventional CD4 T cell
T cell,,CD3G,Human,Head and neck,Head and neck,Head and neck cancer,Cancer cell,Conventional CD4 T cell
T cell,,CD3D,Human,Head and neck,Head and neck,Head and neck cancer,Cancer cell,Conventional CD4 T cell
