species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Nose,Nasal polyp,,Normal,Normal cell,Mast cell,CL_0000097,HPGDS,HPGDS
Human,Nose,Nasal polyp,,Normal,Normal cell,Mast cell,CL_0000097,TPSD1,TPSD1
Human,Nose,Nasal polyp,,Normal,Normal cell,Mast cell,CL_0000097,TPSAB1,TPSAB1
Human,Nose,Nasal polyp,,Normal,Normal cell,Mast cell,CL_0000097,MS4A2,MS4A2
Human,Nose,Nasal polyp,,Normal,Normal cell,Mast cell,CL_0000097,HDC,HDC
Human,Nose,Nasal polyp,,Normal,Normal cell,Mast cell,CL_0000097,CPA3,CPA3
