species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,MCAM,MCAM
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CLDN6,CLDN6
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,KCNQ4,KCNQ4
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,MMP14,MMP14
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,F3,F3
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CTNNB1,CTNNB1
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,TCF3,TCF3
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CRYL1,CRYL1
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,JUN,JUN
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,EN1,EN1
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,SELE,SELE
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,SOX13,SOX13
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,PF4,PF4
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,HMGA1,HMGA1
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CLDN6,CLDN6
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CD68,CD68
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,PBLD,PBLD
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,MCAM,MCAM
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CD33,CD33
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,ATF4,ATF4
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,PDGFC,PDGFC
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,SELPLG,SELPLG
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,FIGD,
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CRABP1,CRABP1
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,TNC,TNC
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,KCNQ4,KCNQ4
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,SMAD3,SMAD3
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,ACTB,ACTB
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,PUM2,PUM2
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,MMP9,MMP9
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CD9,CD9
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,SMC3,SMC3
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CRIP1,CRIP1
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,IL7R,IL7R
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,OLIG2,OLIG2
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,GATA5,GATA5
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,CDC42_1,
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,F11R,F11R
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,DLX5,DLX5
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,FOXA2,FOXA2
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,HAMP,HAMP
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,NCAM1,NCAM1
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,JUNB,JUNB
Human,Blood,Blood,UBERON_0000178,Normal,Normal cell,Circulating fetal cell,,COL1A2,COL1A2
