species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Blood,Blood,UBERON_0000178,Melanoma,Cancer cell,T cell,CL_0000084,CD69,CD69
Human,Blood,Blood,UBERON_0000178,Melanoma,Cancer cell,T cell,CL_0000084,CD25,IL2RA
