species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Blood,Peripheral blood,UBERON_0005408,Hepatocellular Cancer,Cancer cell,Naive T(Th0) cell,CL_0000898,CD45RA,
Human,Blood,Peripheral blood,UBERON_0005408,Hepatocellular Cancer,Cancer cell,Naive T(Th0) cell,CL_0000898,CCR7,CCR7
