species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Blood,Blood,UBERON_0000178,Chronic lymphocytic leukemia,Cancer cell,CD8+ T cell,CL_0000625,CD3,
Human,Blood,Blood,UBERON_0000178,Chronic lymphocytic leukemia,Cancer cell,CD8+ T cell,CL_0000625,CD8,CD8A
