species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Blood,Blood,UBERON_0000178,Melanoma,Cancer cell,CD8+ T cell,CL_0000625,CD27,CD27
Human,Blood,Blood,UBERON_0000178,Melanoma,Cancer cell,CD8+ T cell,CL_0000625,ICOS,ICOS
Human,Blood,Blood,UBERON_0000178,Melanoma,Cancer cell,CD8+ T cell,CL_0000625,CD28,CD28
Human,Blood,Blood,UBERON_0000178,Melanoma,Cancer cell,CD8+ T cell,CL_0000625,HLA-DR,
