broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Stem cell,Cancer,CD133,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,CD44,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,Nestin,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,ABCG2,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,OCT4,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,BMI1,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,NANOG,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,Jagged-1,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,CD49f,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,Patched,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,deltaNp63,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,Smoothened,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,CD201,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,HES1,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,SOX2,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,CD117,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,PROM1,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,POU5F1,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,ITGA6,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,KIT,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
Stem cell,Cancer,ALCAM,Human,Prostate,Prostate,Prostate Cancer,Cancer cell,Cancer stem cell
