broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,CD69,Human,Nasal,Nasal mucosa,Normal,Normal cell,B cell
T cell,Cytotoxic,CD8,Human,Nasal,Nasal mucosa,Normal,Normal cell,Cytotoxic effector memory T cell
T cell,Cytotoxic,CD8A,Human,Nasal,Nasal mucosa,Normal,Normal cell,Cytotoxic effector memory T cell
B cell,Innate,CD5,Human,Nasal,Nasal mucosa,Normal,Normal cell,Innate B cell
Macrophage,,CD206,Human,Nasal,Nasal mucosa,Normal,Normal cell,Macrophage
Macrophage,,CD163,Human,Nasal,Nasal mucosa,Normal,Normal cell,Macrophage
Macrophage,,MRC1,Human,Nasal,Nasal mucosa,Normal,Normal cell,Macrophage
T cell,Memory,CD38,Human,Nasal,Nasal mucosa,Normal,Normal cell,Memory CD4+ T cell
T cell,Memory,HLA-DR,Human,Nasal,Nasal mucosa,Normal,Normal cell,Memory CD4+ T cell
T cell,CD4+,CD127,Human,Nasal,Nasal mucosa,Normal,Normal cell,Memory CD4+ T cell
T cell,CD4+,IL7R,Human,Nasal,Nasal mucosa,Normal,Normal cell,Memory CD4+ T cell
T cell,Mucosa-associated invariant,CD161,Human,Nasal,Nasal mucosa,Normal,Normal cell,Mucosa-associated invariant T (MAIT) cell
T cell,Mucosa-associated invariant,KLRB1,Human,Nasal,Nasal mucosa,Normal,Normal cell,Mucosa-associated invariant T (MAIT) cell
Plasmablast,,CD38,Human,Nasal,Nasal mucosa,Normal,Normal cell,Plasmablast
T cell,Regulatory,CD25,Human,Nasal,Nasal mucosa,Normal,Normal cell,Regulatory T(Treg) cell
T cell,Regulatory,IL2RA,Human,Nasal,Nasal mucosa,Normal,Normal cell,Regulatory T(Treg) cell
T cell,Treg,CD25,Human,Nasal,Nasal mucosa,Normal,Normal cell,Regulatory T(Treg) cell
T cell,Treg,IL2RA,Human,Nasal,Nasal mucosa,Normal,Normal cell,Regulatory T(Treg) cell
T cell,Th17,CD161,Human,Nasal,Nasal mucosa,Normal,Normal cell,T helper 17(Th17) cell
T cell,Th17,KLRB1,Human,Nasal,Nasal mucosa,Normal,Normal cell,T helper 17(Th17) cell
T cell,T helper 2 (Th2),CRTH2,Human,Nasal,Nasal mucosa,Normal,Normal cell,T helper 2(Th2) cell
T cell,T helper 2 (Th2),PTGDR2,Human,Nasal,Nasal mucosa,Normal,Normal cell,T helper 2(Th2) cell
T cell,Tissue resident memory,CD69,Human,Nasal,Nasal mucosa,Normal,Normal cell,Tissue resident memory T(TRM) cell
