broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Microglial cell,,BTG2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,TRA2B,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,RGS2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,JUN,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,CX3CR1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,MALAT1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,P2RY12,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,DUSP1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,SON,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,MTGENES,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,TMEM119,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,RGS1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,ATF3,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,FUS,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,MEF2C,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,MEF2A,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
Microglial cell,,FOS,Human,Bone marrow,Bone marrow,Normal,Normal cell,Microglial cell
