broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Natural killer cell,,KLRF1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,TBX21,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,GZMB,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,TP53TG5,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,SPON2,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,L1TD1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,CASP5,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,GSG1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,GNLY,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,FGFBP2,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,KLRC1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,KLRB1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,NCR1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,PTGDR,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,NCAM1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,IL18RAP,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,CLIC3,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,NMUR1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,CCL3,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,XCL1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,KLRD1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
Natural killer cell,,PRF1,Human,Bone marrow,Bone marrow,B-Acute Lymphoblastic Leukemia,Cancer cell,Natural killer cell
