broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Hematopoietic stem cell,,Fgd5,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,Ctnnal1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,MMRN1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,HOXA3,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,HLF,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,HOXB6,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,KCNJ13,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CRYGD,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,ELN,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,FLT3,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CRHBP,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,SPINK2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,LAPTM4B,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,EXD2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,MPL,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,VWF,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CLEC3B,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,FAM124B,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,KLF1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,MEIS1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,ATP8B4,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,THY1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,AVP,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD90,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD49f,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD38,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD34,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD45RA,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,ITGA6,Human,Bone marrow,Bone marrow,Normal,Normal cell,Hematopoietic stem cell
