broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Red blood cell,,HBA1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,HBQ1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,RHCE,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,HBA2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,ALAS2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,GPA,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,CD71,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,HBD,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,CA1,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,TFRC,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,ENG,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,TFR2,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,GYPA,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
Red blood cell,,GYPC,Human,Bone marrow,Bone marrow,Normal,Normal cell,Red blood cell (erythrocyte)
