broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Naive,TCF7,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,Naive,FOXP1,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,Naive,LEF1,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,Naive,SELL,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,Naive,IL7R,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,Naive,CCR7,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,CD8+,TCF7,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,CD8+,FOXP1,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,CD8+,LEF1,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,CD8+,SELL,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,CD8+,IL7R,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
T cell,CD8+,CCR7,Human,Bone marrow,Bone marrow,Early T-cell progenitor acute lymphoblastic leukemia,Cancer cell,Naive CD8+ T cell
