broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
dendritic cell,Activated,CCR7,Human,Spleen,Spleen,Normal,Normal cell,Activated dendritic cell
B cell,,CD20,Human,Spleen,Spleen,Colorectal Cancer,Cancer cell,B cell
B cell,,CD38,Human,Spleen,Spleen,Colorectal Cancer,Cancer cell,B cell
B cell,,CD19,Human,Spleen,Spleen,Colorectal Cancer,Cancer cell,B cell
B cell,,MS4A1,Human,Spleen,Spleen,Colorectal Cancer,Cancer cell,B cell
B cell,,CD45RA,Human,Spleen,Spleen,Normal,Normal cell,B cell
B cell,,CD19,Human,Spleen,Spleen,Normal,Normal cell,B cell
B cell,,MS4A1,Human,Spleen,Spleen,Normal,Normal cell,B cell
B cell,,CD79A,Human,Spleen,Spleen,Normal,Normal cell,B cell
B cell,,CD20,Human,Spleen,Spleen,Normal,Normal cell,B cell
B cell,,CD1C,Human,Spleen,Spleen,Normal,Normal cell,B cell
B cell,,CR1,Human,Spleen,Spleen,Normal,Normal cell,B cell
B cell,,CR2,Human,Spleen,Spleen,Normal,Normal cell,B cell
Cancer cell,,EPCAM,Human,Spleen,Spleen,Colorectal Cancer,Cancer cell,Cancer cell
Cancer cell,,CD133,Human,Spleen,Spleen,Colorectal Cancer,Cancer cell,Cancer cell
Cancer cell,,CD24,Human,Spleen,Spleen,Colorectal Cancer,Cancer cell,Cancer cell
Cancer cell,,PROM1,Human,Spleen,Spleen,Colorectal Cancer,Cancer cell,Cancer cell
Progenitor cell,CD34+,CD34,Human,Spleen,Spleen,Normal,Normal cell,CD34+ progenitor cell
Progenitor cell,,HOXA9,Human,Spleen,Spleen,Normal,Normal cell,CD34+ progenitor cell
Progenitor cell,,PROM1,Human,Spleen,Spleen,Normal,Normal cell,CD34+ progenitor cell
T cell,CD4+,CD4,Human,Spleen,Spleen,Colorectal Cancer,Cancer cell,CD4+ T cell
T cell,CD4+,CD4,Human,Spleen,Spleen,Normal,Normal cell,CD4+ T cell
T cell,,CD8A,Human,Spleen,Spleen,Normal,Normal cell,CD4+ T cell
T cell,,CD3E,Human,Spleen,Spleen,Normal,Normal cell,CD4+ T cell
T cell,,IL7R,Human,Spleen,Spleen,Normal,Normal cell,CD4+ T cell
T cell,,CD3D,Human,Spleen,Spleen,Normal,Normal cell,CD4+ T cell
T cell,,IL32,Human,Spleen,Spleen,Normal,Normal cell,CD4+ T cell
T cell,,TRAC,Human,Spleen,Spleen,Normal,Normal cell,CD4+ T cell
T cell,CD4+,CD4,Human,Spleen,Spleen,Undefined,Cancer cell,CD4+ T helper cell
