species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Breast,Breast,UBERON_0000310, Triple-Negative Breast Cancer,Cancer cell,T cell,CL_0000084,CD3D,CD3D
Human,Breast,Breast,UBERON_0000310, Triple-Negative Breast Cancer,Cancer cell,T cell,CL_0000084,CD3G,CD3G
