broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Microglial cell,,TGFBR1,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
Microglial cell,,TREM2,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
Microglial cell,,CD74,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
Microglial cell,,FTL,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
Microglial cell,,C3,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
Microglial cell,,P2RY12,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
Microglial cell,,PSAP,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
Microglial cell,,ACTB,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
Microglial cell,,C1QB,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
Microglial cell,,SPP1,Human,Eye,Retina,Melanoma,Cancer cell,Microglial cell
