species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,MET,MET
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD90,THY1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,OCT4,POU5F1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,NANOG,NANOG
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,ALDH1A1,ALDH1A1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD90,THY1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD166,ALCAM
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,ALDH1,ALDH1A1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD90,THY1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD24,CD24
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,ALDH1A1,ALDH1A1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,OCT4,POU5F1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,Sox2,
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,SOX2,SOX2
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,OTC4,
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,ABCG2,ABCG2
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CDw338,ABCG2
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD90,THY1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD87,PLAUR
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD117,KIT
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,EpCAM,
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,PODXL-1,
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,ABCG2,ABCG2
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD166,ALCAM
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,ALDH1,ALDH1A1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD49f,ITGA6
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Lung,Lung,UBERON_0002048,Lung Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
