species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Lung,UBERON_0002048,Lung adenocarcinoma,Cancer cell,Fibroblast-like cell,,A2M,A2M
Human,Lung,Lung,UBERON_0002048,Lung adenocarcinoma,Cancer cell,Fibroblast-like cell,,PTGDS,PTGDS
