species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Conventional dendritic cell 2(cDC2),,CD1C,CD1C
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Conventional dendritic cell 2(cDC2),,CLEC10A,CLEC10A
