species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Lung,UBERON_0002048,Small Cell Lung Cancer,Cancer cell,Dendritic cell,CL_0000451,CD83,CD83
Human,Lung,Lung,UBERON_0002048,Small Cell Lung Cancer,Cancer cell,Dendritic cell,CL_0000451,CD1a,
