species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,CD103,ITGAE
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,CD4,CD4
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,CD8A,CD8A
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,CD3E,CD3E
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,FASLG,FASLG
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,ITGA1,ITGA1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,GZMK,GZMK
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,JAML,JAML
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,GZMA,GZMA
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,CXCR6,CXCR6
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,CD8A,CD8A
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,CD8B,CD8B
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,AMIGO1,AMIGO1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,AQP3,AQP3
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,ATP8B2,ATP8B2
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,LRRN3,LRRN3
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,EPHX2,EPHX2
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,IL7R,IL7R
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,DVL3,DVL3
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,AGMAT,AGMAT
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,CD69,CD69
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,MGP,MGP
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,SMAGP,SMAGP
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,STRN4,STRN4
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,MAL,MAL
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,BEX5,BEX5
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,GPRASP1,GPRASP1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,ZNF540,ZNF540
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,NR3C2,NR3C2
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,TCEA3,TCEA3
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,PPP1R13B,PPP1R13B
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,CD8+ T cell,CL_0000625,HEMGN,HEMGN
