species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CCL18,CCL18
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD68,CD68
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD163,CD163
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CCL18,CCL18
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD163,CD163
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD206,MRC1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD16,FCGR3A
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD163,CD163
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,MERTK,MERTK
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,MRC1,MRC1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,TMG2,
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,F4,
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD206,MRC1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD11b,
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,F80,
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD206,MRC1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD204,MSR1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD163,CD163
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,Fizz1,
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,Ym1,
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,M2 macrophage,CL_0000890,CD206,MRC1
