species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,CD3D,CD3D
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,IL10R,IL10RA
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,LAIR2,LAIR2
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,PRF4,
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,LAG3,LAG3
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,IFNG,IFNG
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,GZMB,GZMB
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,GZMK,GZMK
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,CD69,CD69
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,CD8A,CD8A
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,GZMH,GZMH
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,CD8B,CD8B
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,GZMB+ T cell,,GZMA,GZMA
